species
Porites vaughani
Psammocora contigua
Psammocora digitata
Psammocora haimiana
Psammocora profundacella
Psammocora superficialis
Pseudosiderastrea tayamai
Sandalolitha robusta
Scapophyllia cylindrica
Seriatopora caliendrum
Seriatopora hystrix
Seriatopora stellata
Stylocoeniella armata
Stylocoeniella guentheri
Stylophora pistillata
Symphyllia agaricia
Symphyllia radians
Symphyllia recta
Symphyllia valenciennesii
Trachyphyllia geoffroyi
Turbinaria bifrons
Turbinaria conspicua
Turbinaria frondens
Turbinaria mesenterina
Turbinaria patula
Turbinaria radicalis
Turbinaria reniformis
Turbinaria stellulata
